,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
139,10,0.07142857142857142,196107.91371729047,17,822,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
140,10,0.07142857142857142,197818.93890430877,17,827,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
141,10,0.07142857142857142,199530.70938583827,17,833,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
142,10,0.07142857142857142,201592.05380484127,17,839,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
143,10,0.07142857142857142,201930.47814461085,17,844,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
144,10,0.07142857142857142,203641.38031920703,17,849,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
145,10,0.07142857142857142,205345.35833344105,17,854,0.07142857142857142,40,2,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
146,10,0.07142857142857142,212545.39400453845,17,890,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
147,10,0.07142857142857142,214286.2234614087,17,896,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
148,10,0.07142857142857142,216013.13496608197,17,901,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
149,10,0.07142857142857142,217389.21684094073,17,907,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
150,10,0.07142857142857142,218761.47427208506,17,913,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
151,10,0.07142857142857142,220140.26933176199,17,918,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
152,10,0.07142857142857142,221496.3132172675,17,923,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
153,10,0.07142857142857142,222527.46345905523,17,929,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
154,10,0.07142857142857142,223555.96893688737,17,934,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142
155,10,0.14285714285714285,225268.28619784204,18,940,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
156,10,0.14285714285714285,226643.90336915985,18,945,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
157,10,0.14285714285714285,228014.9651994186,18,950,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
158,10,0.14285714285714285,229386.17614866435,18,955,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
159,10,0.14285714285714285,231105.6975164219,18,961,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
160,10,0.14285714285714285,232817.57681423242,18,967,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
161,10,0.14285714285714285,234172.61296850408,18,972,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
162,10,0.14285714285714285,235193.99417293628,18,978,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
163,10,0.14285714285714285,236224.84019189686,18,983,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
164,10,0.14285714285714285,236565.68789394415,18,988,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
165,10,0.14285714285714285,237947.50595209177,18,994,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
166,10,0.14285714285714285,238965.4756939724,18,1000,0.07142857142857142,40,3,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142
